file path,transcription,roman,vad flag,language flag,duration
/your/path/to/generated/cs/samples/by/unicom/1613_English_Zulu_(English).wav,next some saddles particularly izihlalo zamangisi have safety bars that allow a stirrup leather to fall off the saddle if pulled backwards by a falling rider,next some saddles particularly izihlalo zamangisi have safety bars that allow a stirrup leather to fall off the saddle if pulled backwards by a falling rider,"{'No Speech': [{'start': 0, 'end': 12320}, {'start': 63456, 'end': 65056}, {'start': 72160, 'end': 73760}, {'start': 95712, 'end': 98336}, {'start': 147424, 'end': 150048}, {'start': 174048, 'end': 177184}, {'start': 200160, 'end': 220126}]}","{'English': [{'start': 0, 'end': 0}, {'start': 44210, 'end': 67277}], 'Zulu': [{'start': 0, 'end': 44210}, {'start': 67277, 'end': 220126}]}",13.76
/your/path/to/generated/cs/samples/by/unicom/1614_English_Zulu_(Zulu).wav,ayakwazi ukubona kahle kakhulu ebumnyameni ngekhono lokubona ebusuku abuye ahambe ngesinyenyela esikhulu futhi ocelots azingela izisulu zawo ngokuzifanisa nendawo akuyo bese agxumela izisulu zawo,ayakwazi ukubona kahle kakhulu ebumnyameni ngekhono lokubona ebusuku abuye ahambe ngesinyenyela esikhulu futhi ocelots azingela izisulu zawo ngokuzifanisa nendawo akuyo bese agxumela izisulu zawo,"{'No Speech': [{'start': 0, 'end': 9760}, {'start': 77792, 'end': 90656}, {'start': 158176, 'end': 160800}, {'start': 174048, 'end': 183328}, {'start': 218592, 'end': 220192}, {'start': 267232, 'end': 272416}, {'start': 289248, 'end': 300576}, {'start': 318432, 'end': 336597}]}","{'English': [{'start': 0, 'end': 0}, {'start': 162068, 'end': 169434}], 'Zulu': [{'start': 0, 'end': 162068}, {'start': 169434, 'end': 336597}]}",21.04
/your/path/to/generated/cs/samples/by/unicom/1615_English_Zulu_(Zulu).wav,eminyakeni eyizinkulungwane eyedlule indoda ebizwa ngoaristarchus yathi isimiso sikanozungezsun sasizungeza sun,eminyakeni eyizinkulungwane eyedlule indoda ebizwa ngoaristarchus yathi isimiso sikanozungezsun sasizungeza sun,"{'No Speech': [{'start': 0, 'end': 8224}, {'start': 64992, 'end': 72736}, {'start': 150496, 'end': 156192}, {'start': 198112, 'end': 205344}, {'start': 250336, 'end': 260064}]}","{'English': [{'start': 0, 'end': 0}, {'start': 190948, 'end': 196074}], 'Zulu': [{'start': 0, 'end': 190948}, {'start': 196074, 'end': 260064}]}",16.25
/your/path/to/generated/cs/samples/by/unicom/1623_English_Zulu_(Zulu).wav,imithetho beyidinga ukuba zonke izifunda zivume ngaphambi kokuba ilungiswe futhi izifunda zithathe uhulumeni omkhulu njengongabalulekile kakhulu kangangokuba abameleli bazo babehlala absent,imithetho beyidinga ukuba zonke izifunda zivume ngaphambi kokuba ilungiswe futhi izifunda zithathe uhulumeni omkhulu njengongabalulekile kakhulu kangangokuba abameleli bazo babehlala absent,"{'No Speech': [{'start': 0, 'end': 26144}, {'start': 205792, 'end': 208416}, {'start': 348640, 'end': 357408}, {'start': 376800, 'end': 379424}, {'start': 391136, 'end': 428734}]}","{'English': [{'start': 0, 'end': 0}, {'start': 380439, 'end': 389726}], 'Zulu': [{'start': 0, 'end': 380439}, {'start': 389726, 'end': 428734}]}",26.8
/your/path/to/generated/cs/samples/by/unicom/1625_English_Zulu_(Zulu).wav,abaculi abadumile ezweni lonke banikela ngbhajans noma songs zokuzinikela ezinyaweni zikashri shyam,abaculi abadumile ezweni lonke banikela ngbhajans noma songs zokuzinikela ezinyaweni zikashri shyam,"{'No Speech': [{'start': 0, 'end': 24096}, {'start': 82912, 'end': 93216}, {'start': 161248, 'end': 190033}]}","{'English': [{'start': 0, 'end': 0}, {'start': 66673, 'end': 80777}, {'start': 99048, 'end': 106421}], 'Zulu': [{'start': 0, 'end': 66673}, {'start': 80777, 'end': 99048}, {'start': 106421, 'end': 190033}]}",11.88
/your/path/to/generated/cs/samples/by/unicom/1627_English_Zulu_(English).wav,ancient roman meals couldnt have kuhlanganise foods that came to europe from america or from asia in later centuries,ancient roman meals couldnt have kuhlanganise foods that came to europe from america or from asia in later centuries,"{'No Speech': [{'start': 0, 'end': 18464}, {'start': 41952, 'end': 47136}, {'start': 81376, 'end': 86048}, {'start': 107488, 'end': 111648}, {'start': 126944, 'end': 133664}, {'start': 156640, 'end': 168480}, {'start': 191968, 'end': 208609}]}","{'English': [{'start': 0, 'end': 0}, {'start': 56389, 'end': 69845}], 'Zulu': [{'start': 0, 'end': 56389}, {'start': 69845, 'end': 208609}]}",13.04
/your/path/to/generated/cs/samples/by/unicom/1631_English_Zulu_(English).wav,new umbuso ancient egyptians marvelled at their zabanduleli monuments which were then well over a thousand year old,new umbuso ancient egyptians marvelled at their zabanduleli monuments which were then well over a thousand year old,"{'No Speech': [{'start': 0, 'end': 9760}, {'start': 106464, 'end': 109600}, {'start': 138720, 'end': 156782}]}","{'English': [{'start': 0, 'end': 0}, {'start': 14100, 'end': 21791}, {'start': 53197, 'end': 64414}], 'Zulu': [{'start': 0, 'end': 14100}, {'start': 21791, 'end': 53197}, {'start': 64414, 'end': 156782}]}",9.8
/your/path/to/generated/cs/samples/by/unicom/1636_English_Zulu_(Zulu).wav,spaniards baqala isikhathi sobukoloni esathatha amakhulu amathathu eminyaka,spaniards baqala isikhathi sobukoloni esathatha amakhulu amathathu eminyaka,"{'No Speech': [{'start': 0, 'end': 32}, {'start': 85472, 'end': 102911}]}","{'English': [{'start': 0, 'end': 10584}], 'Zulu': [{'start': 0, 'end': 0}, {'start': 10584, 'end': 102911}]}",6.43
/your/path/to/generated/cs/samples/by/unicom/1638_English_Zulu_(Zulu).wav,amasafari mhlawumbe yinto enkulu kunazo zonke draw visitors eafrika futhi yinto ethandwa yvisitors eziningi,amasafari mhlawumbe yinto enkulu kunazo zonke draw visitors eafrika futhi yinto ethandwa yvisitors eziningi,"{'No Speech': [{'start': 0, 'end': 18976}, {'start': 200160, 'end': 217154}]}","{'English': [{'start': 0, 'end': 0}, {'start': 91650, 'end': 95496}, {'start': 95496, 'end': 102225}, {'start': 103827, 'end': 112159}], 'Zulu': [{'start': 0, 'end': 91650}, {'start': 95496, 'end': 95496}, {'start': 102225, 'end': 103827}, {'start': 112159, 'end': 217154}]}",13.57
/your/path/to/generated/cs/samples/by/unicom/1639_English_Zulu_(Zulu).wav,njengoba abafundi ngokuvamile bayizilaleli ezigxeka kakhulu umbhali webhulogi begins ukulwela improve ukubhala ukuze akweme ukugxekwa,njengoba abafundi ngokuvamile bayizilaleli ezigxeka kakhulu umbhali webhulogi begins ukulwela improve ukubhala ukuze akweme ukugxekwa,"{'No Speech': [{'start': 0, 'end': 16928}, {'start': 82400, 'end': 92704}, {'start': 134112, 'end': 135712}, {'start': 149472, 'end': 161824}, {'start': 176608, 'end': 179232}, {'start': 189408, 'end': 214367}]}","{'English': [{'start': 0, 'end': 0}, {'start': 111525, 'end': 117934}, {'start': 123062, 'end': 131394}], 'Zulu': [{'start': 0, 'end': 111525}, {'start': 117934, 'end': 123062}, {'start': 131394, 'end': 214367}]}",13.4
/your/path/to/generated/cs/samples/by/unicom/1641_English_Zulu_(Zulu).wav,jungles awagcini nje ngokuba mangrove swamps anemihlume covered ezinye zezindawo zokugcina ezisele zjungles anamandla ake covered ithafa lasegangetic,jungles awagcini nje ngokuba mangrove swamps anemihlume covered ezinye zezindawo zokugcina ezisele zjungles anamandla ake covered ithafa lasegangetic,"{'No Speech': [{'start': 0, 'end': 544}, {'start': 47072, 'end': 50208}, {'start': 71136, 'end': 72736}, {'start': 116704, 'end': 118304}, {'start': 189920, 'end': 213067}]}","{'English': [{'start': 0, 'end': 9613}, {'start': 29481, 'end': 45504}, {'start': 72742, 'end': 79792}], 'Zulu': [{'start': 0, 'end': 0}, {'start': 9613, 'end': 29481}, {'start': 45504, 'end': 72742}, {'start': 79792, 'end': 213067}]}",13.32
/your/path/to/generated/cs/samples/by/unicom/1642_English_Zulu_(Zulu).wav,izindleko zempi us imperialism lapho inqoba iphilippines zakhokhelwa people basephilippines ngokwabo,izindleko zempi us imperialism lapho inqoba iphilippines zakhokhelwa people basephilippines ngokwabo,"{'No Speech': [{'start': 0, 'end': 28704}, {'start': 127968, 'end': 130592}, {'start': 138720, 'end': 159568}]}","{'English': [{'start': 0, 'end': 0}, {'start': 47132, 'end': 66370}, {'start': 105807, 'end': 111578}], 'Zulu': [{'start': 0, 'end': 47132}, {'start': 66370, 'end': 105807}, {'start': 111578, 'end': 159568}]}",9.97
/your/path/to/generated/cs/samples/by/unicom/1645_English_Zulu_(English).wav,its allpervading power athinta everyone from king to commoner,its allpervading power athinta everyone from king to commoner,"{'No Speech': [{'start': 0, 'end': 19488}, {'start': 84448, 'end': 109413}]}","{'English': [{'start': 0, 'end': 0}, {'start': 46493, 'end': 53868}], 'Zulu': [{'start': 0, 'end': 46493}, {'start': 53868, 'end': 109413}]}",6.84
/your/path/to/generated/cs/samples/by/unicom/1651_English_Zulu_(English).wav,an increasingly more popular indlela for those abahlela a gapyear is to uhambo and learn,an increasingly more popular indlela for those abahlela a gapyear is to uhambo and learn,"{'No Speech': [{'start': 0, 'end': 14368}, {'start': 90080, 'end': 91680}, {'start': 116192, 'end': 133376}]}","{'English': [{'start': 0, 'end': 0}, {'start': 37173, 'end': 48710}, {'start': 56081, 'end': 72424}, {'start': 97100, 'end': 106394}], 'Zulu': [{'start': 0, 'end': 37173}, {'start': 48710, 'end': 56081}, {'start': 72424, 'end': 97100}, {'start': 106394, 'end': 133376}]}",8.34
/your/path/to/generated/cs/samples/by/unicom/1652_English_Zulu_(English).wav,the major ubunikazi in moldova is orthodox christian,the major ubunikazi in moldova is orthodox christian,"{'No Speech': [{'start': 0, 'end': 13344}, {'start': 54752, 'end': 58912}, {'start': 82400, 'end': 97896}]}","{'English': [{'start': 0, 'end': 0}, {'start': 21183, 'end': 31454}], 'Zulu': [{'start': 0, 'end': 21183}, {'start': 31454, 'end': 97896}]}",6.12
/your/path/to/generated/cs/samples/by/unicom/1657_English_Zulu_(Zulu).wav,noma iziphi izinguquko noma requests though should be coursed through enkampanini ehlela uhambo kuqala futhi hhayi nehhotela ngokuqondile,noma iziphi izinguquko noma requests though should be coursed through enkampanini ehlela uhambo kuqala futhi hhayi nehhotela ngokuqondile,"{'No Speech': [{'start': 0, 'end': 17440}, {'start': 62432, 'end': 64544}, {'start': 112096, 'end': 116768}, {'start': 122848, 'end': 133664}, {'start': 169952, 'end': 214924}]}","{'English': [{'start': 0, 'end': 0}, {'start': 50954, 'end': 60568}, {'start': 64414, 'end': 67298}, {'start': 67618, 'end': 84603}], 'Zulu': [{'start': 0, 'end': 50954}, {'start': 60568, 'end': 64414}, {'start': 67298, 'end': 67618}, {'start': 84603, 'end': 214924}]}",13.43
/your/path/to/generated/cs/samples/by/unicom/1659_English_Zulu_(English).wav,osobathiensi bathi the explosion okudalwe by the collision was massive,osobathiensi bathi the explosion okudalwe by the collision was massive,"{'No Speech': [{'start': 0, 'end': 32}, {'start': 71136, 'end': 86564}]}","{'English': [{'start': 0, 'end': 0}, {'start': 12840, 'end': 13161}, {'start': 17334, 'end': 31138}, {'start': 40126, 'end': 86564}], 'Zulu': [{'start': 0, 'end': 12840}, {'start': 13161, 'end': 17334}, {'start': 31138, 'end': 40126}]}",5.41
/your/path/to/generated/cs/samples/by/unicom/1512_Northern-Sotho_Xhosa_(Xhosa).wav,le ndawo intsha inezixhobo ezahlukeneyo nokhuphiswano olwahlukileyongoko ke setšhaba abatsha bayakudinga izinto ezintsha okanye matlwaedi ukuze sikwazi thia ngokomeleleyo kunezidingo ebesinazo ekuqaleni,le ndawo intsha inezixhobo ezahlukeneyo nokhuphiswano olwahlukileyongoko ke setshaba abatsha bayakudinga izinto ezintsha okanye matlwaedi ukuze sikwazi thia ngokomeleleyo kunezidingo ebesinazo ekuqaleni,"{'No Speech': [{'start': 0, 'end': 14880}, {'start': 83424, 'end': 90144}, {'start': 149472, 'end': 155680}, {'start': 197600, 'end': 203808}, {'start': 238560, 'end': 245946}]}","{'Northern-Sotho': [{'start': 0, 'end': 0}, {'start': 99643, 'end': 107332}, {'start': 156353, 'end': 165965}, {'start': 179742, 'end': 179742}], 'Xhosa': [{'start': 0, 'end': 99643}, {'start': 107332, 'end': 156353}, {'start': 165965, 'end': 179742}, {'start': 179742, 'end': 245946}]}",15.37
/your/path/to/generated/cs/samples/by/unicom/1526_Northern-Sotho_Xhosa_(Northern-Sotho).wav,ge o etela imimandla a arctic goba antharctic ka ebusika o tla itemogela bošego bja polar seo se ethetha gore letšatši ga le hlabe go feta sebakabaka,ge o etela imimandla a arctic goba antharctic ka ebusika o tla itemogela bosego bja polar seo se ethetha gore letsatsi ga le hlabe go feta sebakabaka,"{'No Speech': [{'start': 0, 'end': 46112}, {'start': 104416, 'end': 112672}, {'start': 140768, 'end': 154144}, {'start': 196576, 'end': 202272}, {'start': 218592, 'end': 222240}, {'start': 249824, 'end': 255520}, {'start': 271328, 'end': 275488}, {'start': 329696, 'end': 331296}, {'start': 367584, 'end': 408300}]}","{'Northern-Sotho': [{'start': 0, 'end': 0}, {'start': 57693, 'end': 66027}, {'start': 116669, 'end': 125964}, {'start': 224043, 'end': 230774}], 'Xhosa': [{'start': 0, 'end': 57693}, {'start': 66027, 'end': 116669}, {'start': 125964, 'end': 224043}, {'start': 230774, 'end': 408300}]}",25.52
/your/path/to/generated/cs/samples/by/unicom/1528_Northern-Sotho_Xhosa_(Xhosa).wav,ezinye iifestivali siba nendawo zokukhempisha ezilungiselelwe amakhaya nbana,ezinye iifestivali siba nendawo zokukhempisha ezilungiselelwe amakhaya nbana,"{'No Speech': [{'start': 0, 'end': 10784}, {'start': 55776, 'end': 59424}, {'start': 71648, 'end': 76832}, {'start': 112096, 'end': 122045}]}","{'Northern-Sotho': [{'start': 0, 'end': 0}, {'start': 110025, 'end': 111308}], 'Xhosa': [{'start': 0, 'end': 110025}, {'start': 111308, 'end': 122045}]}",7.63
/your/path/to/generated/cs/samples/by/unicom/1536_Northern-Sotho_Xhosa_(Northern-Sotho).wav,abasemagunyeni ba selegae ba tsebiša badudi ka gare ga tikologo ya pholante go dula ka gae go tima didirišwa tša go ntšha moya le go se nwe meetse a pompi,abasemagunyeni ba selegae ba tsebisa badudi ka gare ga tikologo ya pholante go dula ka gae go tima didiriswa tsa go ntsha moya le go se nwe meetse a pompi,"{'No Speech': [{'start': 0, 'end': 32}, {'start': 114144, 'end': 123424}, {'start': 170976, 'end': 172576}, {'start': 204256, 'end': 232572}]}","{'Northern-Sotho': [{'start': 0, 'end': 15703}], 'Xhosa': [{'start': 0, 'end': 0}, {'start': 15703, 'end': 232572}]}",14.54
/your/path/to/generated/cs/samples/by/unicom/1541_Northern-Sotho_Xhosa_(Xhosa).wav,amashishini go romela abhatalwa kakuhle ngoku fikisa imithwalo yabantu ngokukhawulezisileyo ngokwesiqhelo ixesha libalulekile neempepha zeshishini amabhaso namalungu are phindeneyo ukwenzela ukulungiswa kwezinto,amashishini go romela abhatalwa kakuhle ngoku fikisa imithwalo yabantu ngokukhawulezisileyo ngokwesiqhelo ixesha libalulekile neempepha zeshishini amabhaso namalungu are phindeneyo ukwenzela ukulungiswa kwezinto,"{'No Speech': [{'start': 0, 'end': 2592}, {'start': 23008, 'end': 26656}, {'start': 39392, 'end': 44064}, {'start': 49120, 'end': 54816}, {'start': 115680, 'end': 127008}, {'start': 183264, 'end': 190496}, {'start': 235488, 'end': 242208}, {'start': 255968, 'end': 259616}, {'start': 280544, 'end': 289786}]}","{'Northern-Sotho': [{'start': 0, 'end': 0}, {'start': 9610, 'end': 20502}], 'Xhosa': [{'start': 0, 'end': 9610}, {'start': 20502, 'end': 289786}]}",18.11
/your/path/to/generated/cs/samples/by/unicom/1550_Northern-Sotho_Xhosa_(Xhosa).wav,go fofa yeyona nquleqhu yokuhambahamba enbaholofedi abanintsi eyaziwa ngamanye amaxa njenge ski bums go beakanya ukuchitha iholide ngokundiza kwingingqi ethile,go fofa yeyona nquleqhu yokuhambahamba enbaholofedi abanintsi eyaziwa ngamanye amaxa njenge ski bums go beakanya ukuchitha iholide ngokundiza kwingingqi ethile,"{'No Speech': [{'start': 0, 'end': 2080}, {'start': 45536, 'end': 48672}, {'start': 91616, 'end': 93216}, {'start': 144352, 'end': 154144}, {'start': 232416, 'end': 238887}]}","{'Northern-Sotho': [{'start': 0, 'end': 6729}, {'start': 68250, 'end': 78824}, {'start': 155725, 'end': 166940}], 'Xhosa': [{'start': 0, 'end': 0}, {'start': 6729, 'end': 68250}, {'start': 78824, 'end': 155725}, {'start': 166940, 'end': 238887}]}",14.93
/your/path/to/generated/cs/samples/by/unicom/1569_Northern-Sotho_Xhosa_(Northern-Sotho).wav,pego e bula ka kgopelo ya ngangiša no ya go kuvanwe le hlolo ya kwano ka united states ka ga molao wa go lebiša middle east,pego e bula ka kgopelo ya ngangisa no ya go kuvanwe le hlolo ya kwano ka united states ka ga molao wa go lebisa middle east,"{'No Speech': [{'start': 0, 'end': 7200}, {'start': 48096, 'end': 63520}, {'start': 95712, 'end': 118816}, {'start': 143840, 'end': 162336}, {'start': 197600, 'end': 205344}, {'start': 249312, 'end': 284956}]}","{'Northern-Sotho': [{'start': 0, 'end': 0}, {'start': 75658, 'end': 86879}], 'Xhosa': [{'start': 0, 'end': 75658}, {'start': 86879, 'end': 284956}]}",17.81
